Timestamp,ActiveApp,EventType,TargetName,Metadata
2026-08-12 15:13:08,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down]
2026-08-12 15:13:10,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$C$9976:$F$10042, Value:"
2026-08-12 15:13:13,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$A$9892:$B$10042, Value:"
2026-08-12 15:13:14,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+V][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down][down][left][up][ctrl_l][shift][up][left][ctrl_l]
2026-08-12 15:13:15,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:52 chars, Data:[9857	2026/8/12	J703SF	不二貿易/99700/組立簡単ﾎﾞｯｸｽ3段 MBR	1  ...]"
2026-08-12 15:13:17,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][Ctrl+C][ctrl_l][shift][down]
2026-08-12 15:13:18,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$A$9892:$E$10042, Value:"
2026-08-12 15:13:24,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$G$9892:$G$10042, Value:"
2026-08-12 15:13:26,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:7 chars, Data:[在庫ﾁｰﾑ  ...]"
2026-08-12 15:13:28,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$H$9976, Value:在庫ﾁｰﾑ"
2026-08-12 15:13:30,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$H$9976:$H$10042, Value:(('在庫ﾁｰﾑ',), ('在庫ﾁｰﾑ',), ('在庫ﾁｰﾑ',), ('在庫ﾁｰﾑ',), ('在庫ﾁｰﾑ',), ('在庫ﾁｰﾑ',), ('在庫ﾁｰﾑ',), ('在庫ﾁｰﾑ',), ('在"
2026-08-12 15:13:32,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][up][ctrl_l][ctrl_l][ctrl_l][ctrl_l][up][shift][up][down][ctrl_l][ctrl_l][Ctrl+C][ctrl_l][ctrl_l][ctrl_l][down][down][ctrl_l][Ctrl+V][left][ctrl_l][down][down][right][up][ctrl_l][shift][up]
2026-08-12 15:13:34,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down]
2026-08-12 15:13:37,EXCEL.EXE,KeyLog,,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:13:41,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab]
2026-08-12 15:13:43,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:217 chars, Data:[J21236	三晃商会/761/ｲｵﾝ消臭ｳｫｰﾀｰ ﾄﾞﾘﾝｸﾀｲﾌﾟ 300ml  J28092	ｽﾍﾟｸﾄﾗﾑﾌﾞﾗﾝｽﾞｼﾞｬﾊﾟﾝ/ﾃﾄﾗ ｸﾘﾌﾟﾄ 10錠  J690WD	ｼﾞｬﾊﾟﾝﾍ...]"
2026-08-12 15:13:45,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+C]
2026-08-12 15:13:47,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$77:$D$81, Value:(('J21236', '三晃商会/761/ｲｵﾝ消臭ｳｫｰﾀｰ ﾄﾞﾘﾝｸﾀｲﾌﾟ 300ml'), ('J28092', 'ｽﾍﾟｸﾄﾗﾑﾌﾞﾗﾝｽﾞｼﾞｬﾊﾟﾝ/ﾃﾄﾗ ｸﾘﾌﾟﾄ 10錠'),"
2026-08-12 15:13:52,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:14:00,EXCEL.EXE,KeyLog,,Keys:[tab]
2026-08-12 15:14:23,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down]
2026-08-12 15:14:28,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:524 chars, Data:[780975	NB/A4CF3-6A/ﾚｰｻﾞｰ･ｲﾝｸｼﾞｪｯﾄ用帳票 ｶﾗｰ3面･6穴  602723	NB/447124[1000枚入]/A4CF2-4 ｶﾗｰ用紙　横ﾐｼﾝ1本･4穴  115...]"
2026-08-12 15:14:29,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+C]
2026-08-12 15:14:31,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$82:$D$93, Value:((780975.0, 'NB/A4CF3-6A/ﾚｰｻﾞｰ･ｲﾝｸｼﾞｪｯﾄ用帳票 ｶﾗｰ3面･6穴'), (602723.0, 'NB/447124[1000枚入]/A4CF2-4 ｶﾗｰ用紙\u"
2026-08-12 15:15:04,EXCEL.EXE,KeyLog,,Keys:[down][right][right][right][right][right][right][right][right][right][right][right][right][right][right][right]
2026-08-12 15:15:11,EXCEL.EXE,KeyLog,,Keys:[down]
2026-08-12 15:15:25,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][right]
2026-08-12 15:15:42,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][down][down][down][down][down][down][right][right][right][right][right][right][right][right][up][up][up]
2026-08-12 15:15:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[up]
2026-08-12 15:15:54,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:324 chars, Data:[J350WM	ﾘﾊﾞﾃｨｰｺｰﾎﾟﾚｰｼｮﾝ/LD-446/ｼﾘｺｰﾝ加工 ｽﾄﾚｰﾅｰｻﾞﾙ 20cm  JX6346	玉川衛材/ｹｱﾊｰﾄ そのまま使えるﾈｯﾄ包帯 ひじ･手首 1枚  J800T...]"
2026-08-12 15:15:55,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+C]
2026-08-12 15:15:56,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$94:$D$101, Value:(('J350WM', 'ﾘﾊﾞﾃｨｰｺｰﾎﾟﾚｰｼｮﾝ/LD-446/ｼﾘｺｰﾝ加工 ｽﾄﾚｰﾅｰｻﾞﾙ 20cm'), ('JX6346', '玉川衛材/ｹｱﾊｰﾄ そのまま使えるﾈｯﾄ包帯 ひじ"
2026-08-12 15:16:01,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:232 chars, Data:[J38339	ﾀｶ印/50-6206/手提げﾊﾞｯｸﾞ ﾙｰｼﾞｭ 中 10枚  J7423P	ｻｸﾗｸﾚﾊﾟｽ/UNM-12#3/ﾉｰﾀﾑ･ﾒｰﾙﾊﾞｯｸﾞ B4ﾏﾁ付き ｲｴﾛｰ  J266TC	...]"
2026-08-12 15:16:03,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][Ctrl+C]
2026-08-12 15:16:06,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$102:$D$106, Value:(('J38339', 'ﾀｶ印/50-6206/手提げﾊﾞｯｸﾞ ﾙｰｼﾞｭ 中 10枚'), ('J7423P', 'ｻｸﾗｸﾚﾊﾟｽ/UNM-12#3/ﾉｰﾀﾑ･ﾒｰﾙﾊﾞｯｸﾞ B4ﾏﾁ付き "
2026-08-12 15:16:10,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:16:12,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][left][down]
2026-08-12 15:16:15,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:15415 chars, Data:[9857	2026/8/12	J703SF	不二貿易/99700/組立簡単ﾎﾞｯｸｽ3段 MBR	1	欠品、11月中旬頃入荷予定	8月12日	前田	9999	E	0	9232 	蟹江	0	0	0	0	...]"
2026-08-12 15:16:18,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][shift][shift][shift][shift][shift][shift][shift][down][down][up][ctrl_l][Ctrl+X][up][up][ctrl_l][up]
2026-08-12 15:16:24,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9862:$10012, Value:"
2026-08-12 15:16:26,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:107 chars, Data:[#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...]"
2026-08-12 15:16:31,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$I$9862:$AF$10012, Value:"
2026-08-12 15:16:31,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][shift][right][Ctrl+C][left][down][ctrl_l][down][down][right][up][ctrl_l][shift][up][up][down][ctrl_l][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:16:31,EXCEL.EXE,Copy,,"Size:16152 chars, Data:[#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...]"
2026-08-12 15:16:34,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$I$9862:$AF$10012, Value:"
2026-08-12 15:16:37,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:16:38,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:17 chars, Data:[0	#N/A		#VALUE!  ...]"
2026-08-12 15:16:41,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$10012, Value:((0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2"
2026-08-12 15:16:41,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:169978 chars, Data:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...]"
2026-08-12 15:16:41,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][Ctrl+C][down][down][ctrl_l][shift][down][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:16:47,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$10012, Value:((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21"
2026-08-12 15:16:54,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][right]
2026-08-12 15:17:03,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:17:06,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9858:$9858,$9828:$9828,$9782:$9782,$9780:$9780,$9768:$9768,$9758:$9760,$9755:$9755,$9721:$9721,$9713:$9715,$9698:$9700,$9695:$9695,$9541:$9541,$9533:$9533,$9471:$9472,$9463:$9463,$9427:$9428,$9194:$9194,$9053:$9053,$9030:$9030,$9023:$9023,$9013:$9013, Value:"
2026-08-12 15:17:09,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:17:17,EXCEL.EXE,KeyLog,,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:17:21,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab]
2026-08-12 15:17:31,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$4979:$4979,$636:$637, Value:"
2026-08-12 15:17:32,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:17:34,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$4978:$4978, Value:"
2026-08-12 15:17:37,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:17:42,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][right]
2026-08-12 15:17:45,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$232:$232, Value:"
2026-08-12 15:17:45,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:17:49,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$244:$244, Value:"
2026-08-12 15:17:49,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:18:10,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$331:$331, Value:"
2026-08-12 15:18:10,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:18:12,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$808:$808, Value:"
2026-08-12 15:18:13,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:18:18,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$2921:$2921, Value:"
2026-08-12 15:18:19,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:18:24,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$3458:$3458, Value:"
2026-08-12 15:18:24,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:18:37,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_r][ctrl_r]
2026-08-12 15:19:12,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:19:14,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$4172:$4172, Value:"
2026-08-12 15:19:19,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$8793:$8793, Value:"
2026-08-12 15:19:20,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l]
2026-08-12 15:19:27,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_r][ctrl_r]
2026-08-12 15:19:45,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9703:$9703, Value:"
2026-08-12 15:19:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:20:02,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:zaiko[space][enter][enter]
2026-08-12 15:20:14,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down]
2026-08-12 15:20:21,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][down][down][down][down]
2026-08-12 15:20:34,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[shift]=Vlook[shift]UP(
2026-08-12 15:20:36,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:,"
2026-08-12 15:20:40,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$243, Formula:=VLOOKUP(C243,未入荷!C:F,4,0), Value:"
2026-08-12 15:20:42,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:11 chars, Data:[2026/8/21  ...]"
2026-08-12 15:20:43,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$434, Formula:=VLOOKUP(C434,未入荷!C:F,4,0), Value:"
2026-08-12 15:20:44,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:,,[enter][enter][up][ctrl_l][Ctrl+C][ctrl_l][Ctrl+V]"
2026-08-12 15:20:48,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$1854, Formula:=VLOOKUP(C1854,未入荷!C:F,4,0), Value:"
2026-08-12 15:20:49,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$1871, Formula:=VLOOKUP(C1871,未入荷!C:F,4,0), Value:"
2026-08-12 15:20:52,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$3428, Formula:=VLOOKUP(C3428,未入荷!C:F,4,0), Value:"
2026-08-12 15:20:52,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$3458, Formula:=VLOOKUP(C3458,未入荷!C:F,4,0), Value:"
2026-08-12 15:20:54,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][down][down][down][down][down][down][down][down][down][ctrl_l][Ctrl+V][down][ctrl_l][Ctrl+V][down][down][down][down][down][ctrl_l][Ctrl+V][down][ctrl_l][Ctrl+V]
2026-08-12 15:20:56,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$4172, Formula:=VLOOKUP(C4172,未入荷!C:F,4,0), Value:欠品、納期未定"
2026-08-12 15:20:57,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$4182, Formula:=VLOOKUP(C4182,未入荷!C:F,4,0), Value:"
2026-08-12 15:20:58,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$5189, Formula:=VLOOKUP(C5189,未入荷!C:F,4,0), Value:"
2026-08-12 15:20:59,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$6113, Formula:=VLOOKUP(C6113,未入荷!C:F,4,0), Value:"
2026-08-12 15:21:01,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$6436, Formula:=VLOOKUP(C6436,未入荷!C:F,4,0), Value:"
2026-08-12 15:21:01,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$6692, Formula:=VLOOKUP(C6692,未入荷!C:F,4,0), Value:"
2026-08-12 15:21:02,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$6898, Formula:=VLOOKUP(C6898,未入荷!C:F,4,0), Value:"
2026-08-12 15:21:03,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][down][ctrl_l][Ctrl+V][down][ctrl_l][Ctrl+V]
2026-08-12 15:21:04,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$7435, Formula:=VLOOKUP(C7435,未入荷!C:F,4,0), Value:"
2026-08-12 15:21:05,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$7712, Formula:=VLOOKUP(C7712,未入荷!C:F,4,0), Value:"
2026-08-12 15:21:06,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$8792, Formula:=VLOOKUP(C8792,未入荷!C:F,4,0), Value:"
2026-08-12 15:21:07,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$9471, Formula:=VLOOKUP(C9471,未入荷!C:F,4,0), Value:"
2026-08-12 15:21:08,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V][ctrl_l][Ctrl+V]
2026-08-12 15:21:12,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down]
2026-08-12 15:21:16,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:97578 chars, Data:[情報  ﾒｰｶｰ欠品中/納期未定  欠品中  欠品中  欠品中  2026/9/2  納期未定  納期未定  納期未定  納期未定  納期未定  納期未定  納期未定  納期未定  納期未定  納期未...]"
2026-08-12 15:21:17,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$F$4:$F$9897, Value:"
2026-08-12 15:21:17,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][ctrl_l][Ctrl+C]
2026-08-12 15:21:22,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:17 chars, Data:[0	#N/A		#VALUE!  ...]"
2026-08-12 15:21:23,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9897, Value:((0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2"
2026-08-12 15:21:24,EXCEL.EXE,Copy,,"Size:168060 chars, Data:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...]"
2026-08-12 15:21:25,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][ctrl_l][Ctrl+C][down][down][ctrl_l][shift][down][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:21:29,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9897, Value:((1.0, -2146826246, 1.0, 0.0), (1.0, -2146826246, 1.0, 0.0), (1.0, -2146826246, 1.0, 0.0), (1.0, -21"
2026-08-12 15:21:35,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down]
2026-08-12 15:21:42,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down]
2026-08-12 15:21:45,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9032:$9032,$9023:$9023,$8989:$8989,$8980:$8980,$8978:$8978,$8976:$8976,$8974:$8974,$8262:$8262,$7834:$7834,$7828:$7828,$7244:$7244,$7165:$7165,$6951:$6951,$6948:$6948,$3773:$3773,$2873:$2873,$1132:$1132, Value:"
2026-08-12 15:21:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][shift][shift][down]
2026-08-12 15:21:55,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$A$7:$A$9880, Value:((3.0,), (4.0,), (5.0,), (6.0,), (7.0,), (8.0,), (9.0,), (10.0,), (11.0,), (12.0,), (13.0,), (14.0,)"
2026-08-12 15:21:59,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:22:02,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:17 chars, Data:[0	#N/A		#VALUE!  ...]"
2026-08-12 15:22:05,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9880, Value:((0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2"
2026-08-12 15:22:05,EXCEL.EXE,Copy,,"Size:167604 chars, Data:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...]"
2026-08-12 15:22:05,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][Ctrl+C][down][down][ctrl_l][shift][down][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:22:11,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9880, Value:((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21"
2026-08-12 15:22:19,EXCEL.EXE,KeyLog,,Keys:[ctrl_r][ctrl_r]
